ctry,year,nace2,nace4,share4,rev4
FR,2018,27,2752,0.0005929850817896961,6.228650663745053e8
FR,2018,27,2790,0.0016395964061640118,1.722214193433851e9
FR,2018,28,2811,0.006123254706279794,6.431799999999998e9
FR,2018,28,2812,0.0010772198607163761,1.1314999999999998e9
FR,2018,28,2813,0.004875050588396241,5.120699999999999e9
FR,2018,28,2814,0.0024457603377643572,2.5689999999999995e9
FR,2018,28,2815,0.0029082556168947287,3.054799999999999e9
FR,2018,28,2821,0.0009926797602907338,1.0426999999999998e9
FR,2018,28,2822,0.008811687021504694,9.255699999999998e9
FR,2018,28,2823,6.50235231877406e-5,6.829999999999999e7
FR,2018,28,2824,0.00020554287930063243,2.1589999999999997e8
FR,2018,28,2825,0.007240745358077304,7.605599999999998e9
FR,2018,28,2829,0.004501760347665449,4.728599999999999e9
FR,2018,28,2830,0.007137355100124323,7.496999999999998e9
FR,2018,28,2841,0.000982873870263886,1.0324e9
FR,2018,28,2849,0.0002319140592757483,2.4359999999999994e8
FR,2018,28,2891,0.00017698203456223974,1.858999999999999e8
FR,2018,28,2892,0.0028380911416540774,2.981099999999999e9
FR,2018,28,2893,0.0015838892463754615,1.6636999999999995e9
FR,2018,28,2894,0.0014163322905768915,1.4876999999999998e9
FR,2018,28,2895,0.0005654095230043798,5.938999999999999e8
FR,2018,28,2896,0.001949372856211093,2.0475999999999995e9
FR,2018,28,2899,0.0018317021758889154,1.9239999999999998e9
FR,2018,29,2910,0.10186253836792479,1.069953e11
FR,2018,29,2920,0.004567926304642727,4.7981e9
FR,2018,29,2931,0.0008096047455176371,8.504e8
FR,2018,29,2932,0.029656438742557398,3.11508e10
FR,2018,30,3011,0.004878382686949055,5.1242e9
FR,2018,30,3012,0.001515724281549603,1.5921002639450343e9
FR,2018,30,3020,0.0036484575096980727,3.8323000000000005e9
FR,2018,30,3030,0.09296783449104717,9.765240000000002e10
FR,2018,30,3040,0.001040852133799726,1.0932997360549738e9
FR,2018,30,3091,0.0004198444176543721,4.4100000000000006e8
FR,2018,30,3092,0.000654804967035549,6.878000000000001e8
FR,2018,30,3099,4.893424731844609e-5,5.140000000000001e7
FR,2018,31,3101,0.002607509921799455,2.7389e9
FR,2018,31,3102,0.0014688842448955344,1.5429e9
FR,2018,31,3103,0.0007781878163054053,8.174000000000001e8
FR,2018,31,3109,0.0024593743404229917,2.5833e9
FR,2018,32,3211,1.1160507189656676e-7,117228.75102487007
FR,2018,32,3212,0.0020417031852757923,2.144582771248973e9
FR,2018,32,3213,0.000339493241123694,3.5659999999999994e8
FR,2018,32,3220,0.00017679162893065051,1.8569999999999997e8
FR,2018,32,3230,0.0008117944102809139,8.527e8
FR,2018,32,3240,0.0004353624766288987,4.573e8
FR,2018,32,3250,0.010361684065457266,1.08838e10
FR,2018,32,3291,0.00022896277198611442,2.4049999999999997e8
FR,2018,32,3299,0.0021074095304301995,2.2136e9
FR,2018,33,3311,0.0037600475847372663,3.9495129984893513e9
FR,2018,33,3312,0.00618039673644699,6.491821365639491e9
FR,2018,33,3313,0.0012700097425090552,1.3340043904253185e9
FR,2018,33,3314,0.0013925361696911509,1.4627048139993355e9
FR,2018,33,3315,0.0010383805293512943,1.0907035896828299e9
FR,2018,33,3316,0.00193100506801433,2.0283066754870112e9
FR,2018,33,3317,0.000341588827295539,3.588011808730167e8
FR,2018,33,3319,0.00015518110047149628,1.6300053646126458e8
FR,2018,33,3320,0.012857658603790139,1.3505544448942383e10
HR,2018,10,1011,0.01124701750028827,2.5359999999999997e8
HR,2018,10,1012,0.0111272740174382,2.509e8
HR,2018,10,1013,0.03521788878934904,7.941e8
HR,2018,10,1020,0.004084583248330244,9.21e7
HR,2018,10,1031,0.0014901411199120108,3.36e7
HR,2018,10,1032,0.002066683815116063,4.660000000000001e7
HR,2018,10,1039,0.004896177965425178,1.104e8
HR,2018,10,1041,0.007468445374797101,1.684e8
HR,2018,10,1051,0.032732752737481816,7.380646552752875e8
HR,2018,10,1052,0.016868457416858402,3.803533515268066e8
HR,2018,10,1061,0.004723215156863963,1.0650000000000001e8
HR,2018,10,1071,0.027483346785996222,6.197e8
HR,2018,10,1072,0.0025633975217533994,5.78e7
HR,2018,10,1073,0.0017118883103751077,3.860000000000001e7
HR,2018,10,1081,0.00696286178054124,1.57e8
HR,2018,10,1082,0.007636973239549055,1.722e8
HR,2018,10,1083,0.006111352569162949,1.378e8
HR,2018,10,1084,0.001077945320684812,2.4305726679865275e7
HR,2018,10,1085,0.0005543679761577421,1.2500000000000002e7
HR,2018,10,1086,0.007103727415848749,1.6017626651804078e8
HR,2018,10,1089,0.006129092344399996,1.382e8
HR,2018,10,1091,0.0044571185283082465,1.005e8
HR,2018,10,1092,6.652415713892904e-5,1.4999999999999998e6
HR,2018,11,1101,0.004115627854995075,9.279999999999996e7
HR,2018,11,1102,0.005636813581571922,1.271e8
HR,2018,11,1103,8.869887618523874e-6,200000.00000000003
HR,2018,11,1105,0.013664061876336026,3.081e8
HR,2018,11,1106,0.0,0.0
HR,2018,11,1107,0.015282816366716634,3.446e8
HR,2018,12,1200,0.010198883217293151,2.2996645856016943e8
HR,2018,13,1310,0.002146512803682777,4.839999999999999e7
HR,2018,13,1320,0.001046646738985817,2.36e7
HR,2018,13,1330,0.0007495055037652673,1.69e7
HR,2018,13,1391,3.9608636089615256e-5,893103.4482758627
HR,2018,13,1392,0.002993587071251807,6.75e7
HR,2018,13,1394,0.00012417842665933424,2.8e6
HR,2018,13,1395,0.00028857720579576827,6.506896551724142e6
HR,2018,13,1396,0.0007273307847189576,1.6399999999999998e7
HR,2018,13,1399,0.00035479550474095496,8.000000000000001e6
HR,2018,14,1411,6.653718321238487e-5,1.5002937145094965e6
HR,2018,14,1412,0.0024796190277148766,5.591094576072058e7
HR,2018,14,1413,0.004333788533233335,9.771913060505189e7
HR,2018,14,1414,0.0031982206064086333,7.211411787742314e7
HR,2018,14,1419,0.0018452978810901404,4.16081456823967e7
HR,2018,14,1420,1.3307436642476977e-5,300058.7429018994
HR,2018,14,1431,0.006973096800657936,1.5723078128059527e8
HR,2018,14,1439,0.003743825508750189,8.441652633640102e7
HR,2018,15,1511,0.0015385875735087068,3.469238032498902e7
HR,2018,15,1512,0.013035871660275498,2.93935441370224e8
HR,2018,15,1520,0.005617839929785393,1.26672178304787e8
HR,2018,16,1610,0.022999618594832405,5.1860000000000006e8
HR,2018,16,1621,0.006785464028170763,1.53e8
HR,2018,16,1622,0.0047409549321010104,1.069e8
HR,2018,16,1623,0.0062976202091519495,1.42e8
HR,2018,16,1624,0.0027097506674590437,6.110000000000001e7
HR,2018,16,1629,0.005406196503490301,1.219e8
HR,2018,17,1711,0.0007172687582995232,1.6173119415889308e7
HR,2018,17,1712,0.004972855267967605,1.1212893515318714e8
HR,2018,17,1721,0.008883192449951659,2.003e8
HR,2018,17,1722,0.0035834345978836444,8.079999999999999e7
HR,2018,17,1723,0.0017823577196110258,4.018895833333333e7
HR,2018,17,1724,9.268460346733313e-6,208987.0975902121
HR,2018,17,1729,0.003982579540717219,8.98e7
HR,2018,18,1811,0.0006164571894874092,1.39e7
HR,2018,18,1812,0.02461837308521301,5.551e8
HR,2018,18,1813,0.001880416175127061,4.24e7
HR,2018,18,1814,0.00020844235903531104,4.7e6
HR,2018,18,1820,0.00014635314570564392,3.3000000000000005e6
HR,2018,19,1920,0.12339936409291338,2.7824335414398293e9
HR,2018,20,2011,0.0019957247141678715,4.5e7
HR,2018,20,2013,0.00016852786475195358,3.7999999999999995e6
HR,2018,20,2014,0.0006551986971466229,1.4773551263001483e7
HR,2018,20,2015,0.005935728441448145,1.3383999204346105e8
HR,2018,20,2016,0.001459096513247177,3.2899999999999996e7
HR,2018,20,2020,0.0071057606057085545,1.6022211128963763e8
HR,2018,20,2030,0.004137802574041387,9.33e7
HR,2018,20,2041,0.005938389760601733,1.339e8
HR,2018,20,2042,0.0022751261741513736,5.13e7
HR,2018,20,2051,0.00024677559201620176,5.564345403899721e6
HR,2018,20,2052,0.00010643865142228647,2.4e6
HR,2018,20,2053,0.0003991449428335743,9.0e6
HR,2018,20,2059,0.002798449543644282,6.31e7
HR,2018,21,2120,0.03277423475044571,7.39e8
HR,2018,22,2211,0.0001330483142778581,3.0e6
HR,2018,22,2219,0.003982579540717219,8.98e7
HR,2018,22,2221,0.008918672000425756,2.0110000000000003e8
HR,2018,22,2222,0.007486185150034149,1.688e8
HR,2018,22,2223,0.012777073114483641,2.8810000000000006e8
HR,2018,22,2229,0.011637292555503323,2.6240000000000003e8
HR,2018,23,2311,0.0003623312892147854,8.169918375472824e6
HR,2018,23,2312,0.0031266353855296655,7.05e7
HR,2018,23,2313,0.006157875249463426,1.3884900269995123e8
HR,2018,23,2319,0.0012417842665933421,2.7999999999999996e7
HR,2018,23,2320,3.104460666483356e-5,700000.0
HR,2018,23,2331,0.0002527917971279304,5.7e6
HR,2018,23,2332,0.0026254867350830667,5.920000000000001e7
HR,2018,23,2341,0.0003148810104575975,7.1e6
HR,2018,23,2342,0.0008733581629976945,1.9692654530904617e7
HR,2018,23,2344,0.0003720219083417409,8.3884243936712425e6
HR,2018,23,2349,0.00025722674093719234,5.8e6
HR,2018,23,2351,0.011623987724075538,2.6210000000000003e8
HR,2018,23,2352,0.0005055835942558608,1.14e7
HR,2018,23,2361,0.005064705830177131,1.1419999999999999e8
HR,2018,23,2362,0.0016409292094269165,3.7e7
HR,2018,23,2363,0.004798609201621415,1.082e8
HR,2018,23,2364,0.00430633043879334,9.709999999999999e7
HR,2018,23,2369,0.0008470742675690299,1.91e7
HR,2018,23,2370,0.0045325125730657,1.0220000000000001e8
HR,2018,23,2391,0.00013748325808712005,3.1e6
HR,2018,23,2399,0.005255408413975394,1.1849999999999999e8
HR,2018,24,2410,0.00020121110956731843,4.5369483407458095e6
HR,2018,24,2420,0.0018166488749506466,4.096216216216217e7
HR,2018,24,2433,0.00024392190950940653,5.5e6
HR,2018,24,2441,0.00538615757001077,1.2144815812011684e8
HR,2018,24,2442,0.0017030184227565838,3.84e7
HR,2018,24,2443,9.103748312393759e-5,2.0527313769751694e6
HR,2018,24,2445,4.434943809261937e-6,100000.00000000001
HR,2018,24,2451,0.003787442013109694,8.54e7
HR,2018,24,2453,0.003241943924570476,7.31e7
HR,2018,24,2454,0.00032818584188538334,7.400000000000001e6
HR,2018,25,2511,0.03274762508759014,7.384e8
HR,2018,25,2512,0.005982739198694353,1.349e8
HR,2018,25,2521,0.0015788399960972495,3.56e7
HR,2018,25,2529,0.0009357731437542687,2.11e7
HR,2018,25,2530,0.003929360215006075,8.859999999999999e7
HR,2018,25,2540,0.000220716643089659,4.976763011714249e6
HR,2018,25,2550,0.005535840421332313,1.2482323698828526e8
HR,2018,25,2561,0.005738817289184945,1.2939999999999999e8
HR,2018,25,2562,0.008466307731881036,1.9089999999999997e8
HR,2018,25,2571,3.5479550474095496e-5,800000.0000000001
HR,2018,25,2572,0.000421319661879884,9.5e6
HR,2018,25,2573,0.0062710105462963775,1.4139999999999997e8
HR,2018,25,2591,0.0011530853904081035,2.6e7
HR,2018,25,2592,0.0003769702237872646,8.5e6
HR,2018,25,2593,0.0033439476321835,7.539999999999999e7
HR,2018,25,2594,0.0034903007778891437,7.869999999999999e7
HR,2018,25,2599,0.008457437844262512,1.9069999999999997e8
HR,2018,26,2611,0.0032995981940908805,7.439999999999999e7
HR,2018,26,2612,7.546385957648911e-5,1.7015741985025918e6
HR,2018,26,2620,0.004084583248330244,9.21e7
HR,2018,26,2630,0.008812544110088201,1.9870700710309076e8
HR,2018,26,2640,0.00022174719046309682,5.0e6
HR,2018,26,2651,0.003512475496935454,7.92e7
HR,2018,26,2652,0.00012417842665933424,2.8e6
HR,2018,26,2660,0.00034554504121866065,7.791418698406604e6
HR,2018,26,2670,0.00021287730284457295,4.8e6
HR,2018,27,2711,0.018857381076981754,4.252e8
HR,2018,27,2712,0.005969434367266566,1.346e8
HR,2018,27,2720,3.104460666483355e-5,699999.9999999999
HR,2018,27,2732,0.004936092459708535,1.1129999999999999e8
HR,2018,27,2733,0.0017651076360862509,3.98e7
HR,2018,27,2740,0.0021420778598735153,4.83e7
HR,2018,27,2751,0.00044792932473545555,1.0099999999999998e7
HR,2018,27,2752,0.0011530853904081035,2.6e7
HR,2018,27,2790,0.00545054594158292,1.229e8
HR,2018,28,2811,0.006399623916764975,1.443e8
HR,2018,28,2812,0.0003636653923594788,8.199999999999999e6
HR,2018,28,2813,0.0011309106713617938,2.55e7
HR,2018,28,2814,0.001960245163693776,4.420000000000001e7
HR,2018,28,2815,0.0008204646047134583,1.85e7
HR,2018,28,2821,0.0007938549418578867,1.79e7
HR,2018,28,2822,0.002692010892221996,6.070000000000001e7
HR,2018,28,2823,0.00010200370761302455,2.3e6
HR,2018,28,2824,8.42639323759768e-5,1.9000000000000002e6
HR,2018,28,2825,0.004944962347327059,1.115e8
HR,2018,28,2829,0.006244400883440807,1.408e8
HR,2018,28,2830,0.005064705830177132,1.142e8
HR,2018,28,2841,0.0010333419075580315,2.3300000000000004e7
HR,2018,28,2849,0.000350360560931693,7.9e6
HR,2018,28,2891,8.869887618523874e-6,200000.00000000003
HR,2018,28,2892,0.003516910440744716,7.930000000000001e7
HR,2018,28,2893,0.0010200370761302457,2.3000000000000004e7
HR,2018,28,2894,0.0004368543501053907,9.850279257046372e6
HR,2018,28,2895,0.004563469119897139,1.0289801440926467e8
HR,2018,28,2896,0.0004369176401526008,9.851706333688874e6
HR,2018,28,2899,0.0017118883103751077,3.860000000000001e7
HR,2018,29,2910,0.002088858534162372,4.71e7
HR,2018,29,2920,0.0013792675246804623,3.11e7
HR,2018,29,2931,0.0010333419075580312,2.33e7
HR,2018,29,2932,0.005525939986340374,1.2460000000000001e8
HR,2018,30,3011,0.013069779405894927,2.947e8
HR,2018,30,3012,0.0005987174142503615,1.35e7
HR,2018,30,3020,0.003605609316929954,8.129999999999999e7
HR,2018,30,3030,0.002239646623677278,5.05e7
HR,2018,30,3091,3.9914494283357426e-5,899999.9999999999
HR,2018,30,3092,0.00012861337046859615,2.8999999999999995e6
HR,2018,30,3099,4.434943809261936e-6,99999.99999999999
HR,2018,31,3101,0.005579159312051517,1.2580000000000001e8
HR,2018,31,3102,0.001822761905606656,4.11e7
HR,2018,31,3103,0.005836386052988709,1.316e8
HR,2018,31,3109,0.012737158620200282,2.872e8
HR,2018,32,3211,0.0007317839951611992,1.650041187969375e7
HR,2018,32,3212,0.0007406356161467434,1.67e7
HR,2018,32,3213,8.862282526809859e-5,1.9982851887101405e6
HR,2018,32,3220,5.7654269520405174e-5,1.3e6
HR,2018,32,3230,0.0003991449428335743,9.0e6
HR,2018,32,3240,0.0003281858418853833,7.399999999999999e6
HR,2018,32,3250,0.003219769205524166,7.26e7
HR,2018,32,3291,0.00010102137478230853,2.2778501628664494e6
HR,2018,32,3299,0.0031941996597834705,7.202345276872964e7
HR,2018,33,3311,0.004280317086481998,9.651344572941339e7
HR,2018,33,3312,0.006045670662046595,1.3631899122195902e8
HR,2018,33,3313,0.0016589000936210027,3.740521109098509e7
HR,2018,33,3314,0.0014726065002197137,3.320462588825415e7
HR,2018,33,3315,0.008210224794899669,1.851257907203567e8
HR,2018,33,3316,7.096898796239584e-5,1.600222934373694e6
HR,2018,33,3317,0.0020669717744047785,4.660649296363383e7
HR,2018,33,3319,6.209786446709636e-5,1.400195067576982e6
HR,2018,33,3320,0.007966268898778934,1.7962502438344714e8
HU,2018,10,1011,0.009754116960721834,1.1219e9
HU,2018,10,1012,0.012194602414750374,1.4026e9
HU,2018,10,1013,0.009608922421775355,1.1052e9
HU,2018,10,1020,5.99905580078266e-5,6.9e6
HU,2018,10,1031,3.303827832315088e-5,3.8000000000000005e6
HU,2018,10,1032,0.0007816161108555957,8.989999999999999e7
HU,2018,10,1039,0.007934403367817762,9.126000000000001e8
HU,2018,10,1041,0.006177288618052289,7.105e8
HU,2018,10,1042,0.0,0.0
HU,2018,10,1051,0.007623148008878602,8.767999999999999e8
HU,2018,10,1052,0.00035994334804695957,4.14e7
HU,2018,10,1061,0.0031464612960916583,3.6189999999999994e8
HU,2018,10,1062,0.0024926511566440413,2.867e8
HU,2018,10,1071,0.005511306481327721,6.339e8
HU,2018,10,1072,0.0032994806904304624,3.7949999999999994e8
HU,2018,10,1073,0.0012867539978490342,1.48e8
HU,2018,10,1081,0.0007216255528477692,8.3e7
HU,2018,10,1082,0.002310071197489786,2.6569999999999997e8
HU,2018,10,1083,0.0003616822048008096,4.16e7
HU,2018,10,1084,0.0014415122489416883,1.658e8
HU,2018,10,1085,0.0013415279855953106,1.543e8
HU,2018,10,1086,0.0005164404558934637,5.939999999999999e7
HU,2018,10,1089,0.0037489751613006992,4.3119999999999994e8
HU,2018,10,1091,0.005846036406443855,6.724e8
HU,2018,10,1092,0.007019764715292636,8.074e8
HU,2018,11,1101,0.002546555716013393,2.929e8
HU,2018,11,1102,0.0033020889755612376,3.798e8
HU,2018,11,1103,7.630413515746026e-5,8.77635664795428e6
HU,2018,11,1104,2.608285130775069e-6,300000.0
HU,2018,11,1105,0.004539285555925545,5.2209999999999994e8
HU,2018,11,1106,0.0002723366439894718,3.1323643352045465e7
HU,2018,11,1107,0.00885512801898136,1.0185e9
HU,2018,12,1200,0.0052000511223885635,5.981e8
HU,2018,13,1310,0.0008127790685114461,9.348430417995636e7
HU,2018,13,1320,0.0005415629515322256,6.2289541715628676e7
HU,2018,13,1330,0.0003564057947483347,4.099311734094343e7
HU,2018,13,1391,8.518967776911413e-5,9.798354876615746e6
HU,2018,13,1392,0.0017046628378084984,1.9606708074534166e8
HU,2018,13,1393,3.390201462240256e-5,3.8993453080409598e6
HU,2018,13,1394,0.0006597853614975269,7.588725868725869e7
HU,2018,13,1395,0.0005537329054992419,6.368930669800235e7
HU,2018,13,1396,0.00019993495802955356,2.2996138996138994e7
HU,2018,13,1399,0.00023035984294709436,2.6495551452073194e7
HU,2018,14,1411,1.999685266927553e-5,2.3e6
HU,2018,14,1412,0.0005190487410242388,5.969999999999999e7
HU,2018,14,1413,0.001618006209457468,1.861e8
HU,2018,14,1414,0.0006546795678245424,7.53e7
HU,2018,14,1419,0.00043123647495481147,4.96e7
HU,2018,14,1420,1.8257995915425484e-5,2.1e6
HU,2018,14,1431,3.129942156930083e-5,3.6e6
HU,2018,14,1439,0.0002443093739159315,2.81e7
HU,2018,15,1511,1.2171997276950324e-5,1.4e6
HU,2018,15,1512,0.004214988771332512,4.848e8
HU,2018,15,1520,0.0019822966993890525,2.2799999999999997e8
HU,2018,16,1610,0.0022481527352394425,2.585782561170437e8
HU,2018,16,1621,0.002814103017776517,3.236727823089212e8
HU,2018,16,1622,0.00016952427817930825,1.9498360380055495e7
HU,2018,16,1623,0.0031853177192255663,3.663691919616581e8
HU,2018,16,1624,0.0014066168312519012,1.617863953586143e8
HU,2018,16,1629,0.0005155276767196401,5.9295013873707235e7
HU,2018,17,1711,0.00016406348273991932,1.8870270064128313e7
HU,2018,17,1712,0.004194380970785221,4.824297299358716e8
HU,2018,17,1721,0.007301459509416345,8.398000000000001e8
HU,2018,17,1722,0.002503953725544067,2.8800000000000006e8
HU,2018,17,1723,0.00046340532490103735,5.330000000000001e7
HU,2018,17,1724,1.7388567538500464e-6,200000.00000000003
HU,2018,17,1729,0.0016319170634882686,1.8770000000000003e8
HU,2018,18,1811,8.694283769250231e-6,1.0e6
HU,2018,18,1812,0.007539682884693801,8.672e8
HU,2018,18,1813,0.0009224635079174495,1.061e8
HU,2018,18,1814,0.00016432196323882937,1.89e7
HU,2018,18,1820,6.607655664630176e-5,7.600000000000001e6
HU,2018,19,1910,0.004774508257949382,5.491548682636478e8
HU,2018,19,1920,0.07671788293960996,8.823945131736353e9
HU,2018,20,2011,0.002331806906912912,2.682e8
HU,2018,20,2012,0.0003100304340431235,3.565911146581538e7
HU,2018,20,2013,0.0016371336337498185,1.883e8
HU,2018,20,2014,0.003801140863916201,4.372e8
HU,2018,20,2015,0.003088209594837682,3.552e8
HU,2018,20,2016,0.019636909321228573,2.2586e9
HU,2018,20,2017,8.121233557314221e-5,9.340888534185229e6
HU,2018,20,2020,0.0007685746852017204,8.84e7
HU,2018,20,2030,0.0015719265054804418,1.808e8
HU,2018,20,2041,0.0034420669442461666,3.959e8
HU,2018,20,2042,0.0008398678121095723,9.66e7
HU,2018,20,2051,0.00017823281726962975,2.05e7
HU,2018,20,2052,5.99905580078266e-5,6.9e6
HU,2018,20,2053,0.00020779338208508051,2.39e7
HU,2018,20,2059,0.0019483889926889767,2.241e8
HU,2018,20,2060,7.824855392325208e-6,900000.0
HU,2018,21,2110,0.0011398206021487054,1.3110000000000001e8
HU,2018,21,2120,0.02992833301889007,3.4423e9
HU,2018,22,2211,0.015115228905118188,1.7385249097317743e9
HU,2018,22,2219,0.011227089493919536,1.2913185021205866e9
HU,2018,22,2221,0.005607893381536515,6.450092417469051e8
HU,2018,22,2222,0.008504870241579872,9.782140159330579e8
HU,2018,22,2223,0.003775112102733573,4.342062213434204e8
HU,2018,22,2229,0.016449820585840446,1.892027109124255e9
HU,2018,23,2311,0.0007526781462531966,8.65716102935648e7
HU,2018,23,2312,0.0023787560392668633,2.736e8
HU,2018,23,2313,0.0002895196495160327,3.3300000000000004e7
HU,2018,23,2314,0.00011848908742567259,1.3628389706434753e7
HU,2018,23,2319,0.0007451001190247449,8.570000000000001e7
HU,2018,23,2320,0.0005077461721242135,5.840000000000001e7
HU,2018,23,2331,0.0003503796359007843,4.03e7
HU,2018,23,2332,0.0013267477031875855,1.5260000000000003e8
HU,2018,23,2341,0.00026082851307750697,3.0000000000000004e7
HU,2018,23,2342,0.0007094535555708189,8.160000000000001e7
HU,2018,23,2343,0.00010954797549255292,1.26e7
HU,2018,23,2344,0.002510909152559467,2.8880000000000006e8
HU,2018,23,2349,4.086313371547609e-5,4.7e6
HU,2018,23,2351,0.0020448955425276544,2.352e8
HU,2018,23,2352,0.00030864707380838323,3.55e7
